year,title,keyword,percentages_nearby,snippet,url
2015,蓟县2015年政府工作报告_政府工作报告__天津市蓟州区人民政府,京津,,步调整城乡总体规划和土地利用总体规划，做优城市发展空间，增强土地要素保障。搞好三个规划衔接，把发展规划的产业项目、城乡总规的载体空间、土地规划的用地形态一一对应，确保目标同向、措施一体，实现“三规合一”。 高标准编制重点区域规划。着眼更好承接首都产业外溢，完成京津州河绿色科技产业园、库区生态农业产业规划。着眼提升旅游品位，深化蓟州古城保护规划、盘山功能区规划，完成蓟县旅游规划编制。着眼促进项目落位，抓好重点地区城市设计和产业策划，继续开展一批控制性详规编制。 不断完善城乡规划体系。全面提升乡镇总体规划，启动编制镇区控制,https://www.tjjz.gov.cn/zwgk/ZFGZBG_20201207/202012/t20201227_5203044.html
2015,蓟县2015年政府工作报告_政府工作报告__天津市蓟州区人民政府,京津,,资等形式，创新投资模式，进一步完善商业服务、蓝白领公寓、燃气管网、污水处理等功能配套，提升项目承接条件。 深化区域协作。落实周边四区市县联席会议机制，强化产业对接，合作打造京东休闲旅游示范区。推进废弃矿山统筹治理，实行生态建设、污染防治、森林火灾联防联控，共创京津冀生态涵养协同发展示范区。协调蓟港快铁启动建设，促成延长线与平谷对接，推动区域路网互联互通。 （五）下力推进改革创新，充分释放发展活力 坚持不懈推进改革创新，不断破除制约发展的体制机制障碍，在重点领域和关键环节改革上实现新突破。 深化行政管理体制改革。把处理好,https://www.tjjz.gov.cn/zwgk/ZFGZBG_20201207/202012/t20201227_5203044.html
2015,蓟县2015年政府工作报告_政府工作报告__天津市蓟州区人民政府,京津,,、绿色发展、共享发展，加快打造美丽蓟县、建设中等规模现代化旅游城市而努力奋斗！ 名 词 解 释 1 、 “ 四证一章 ” ：工商营业执照、组织机构代码证、国税部门税务登记证、地税部门税务登记证和企业公章。 2 、 “ 五大战略 ” ： “ 一带一路 ” 建设、京津冀协同发展、滨海新区开发开放、设立自贸区和创建全国自主创新示范区五大战略。 3 、 “ 三规合一 ” ：国民经济及社会发展 “ 十三五 ” 规划、城乡总体规划、土地利用总体规划。 4、“千企万人支持计划” ：我市从 2014 年开始，用 3 到 5 年时间，遴,https://www.tjjz.gov.cn/zwgk/ZFGZBG_20201207/202012/t20201227_5203044.html
2015,蓟县2015年政府工作报告_政府工作报告__天津市蓟州区人民政府,京津冀,14%,出意见。 一、 2014 年工作回顾 2014 年，是全县加快打造美丽蓟县、建设中等规模现代化旅游城市进程中极不平凡的一年。一年来，面对严峻复杂的经济形势和持续加大的下行压力，我们在市委、市政府和县委的正确领导下，以扎实开展党的群众路线教育实践活动为动力，抢抓京津冀协同发展历史机遇，加快实施 “ 一四五五 ” 奋斗目标和工作思路，进一步深化改革、调整结构、保护生态、统筹城乡、保障民生，经济社会发展取得新成绩。 预计全县生产总值 361 亿元，增长 14% ；县级财政收入 64.3 亿元，其中一般公共预算收入 33.3 亿,https://www.tjjz.gov.cn/zwgk/ZFGZBG_20201207/202012/t20201227_5203044.html
2015,蓟县2015年政府工作报告_政府工作报告__天津市蓟州区人民政府,京津冀,,经济发展实施意见，实施了工商登记制度改革，创业活力有效激发，全年新增市场主体 4000 户、民营企业 2300 家。科技创新步伐加快，实施市级以上科技计划项目 58 项，新增专利申请 800 件，新发展科技型中小企业 355 家，累计达到 1322 家。 对接京津冀协同发展工作全方位展开，制定具体行动计划，确定载体平台和用力方向，京津州河绿色科技产业园、新城休闲度假聚集区纳入全市顶层设计，交通、生态、产业等重点领域率先突破。 成立 10 支专业团队，面向北京“点对点”招商攻坚，全县共签约重点项目 80 个，生物医药、磁性,https://www.tjjz.gov.cn/zwgk/ZFGZBG_20201207/202012/t20201227_5203044.html
2015,蓟县2015年政府工作报告_政府工作报告__天津市蓟州区人民政府,京津冀,,资等形式，创新投资模式，进一步完善商业服务、蓝白领公寓、燃气管网、污水处理等功能配套，提升项目承接条件。 深化区域协作。落实周边四区市县联席会议机制，强化产业对接，合作打造京东休闲旅游示范区。推进废弃矿山统筹治理，实行生态建设、污染防治、森林火灾联防联控，共创京津冀生态涵养协同发展示范区。协调蓟港快铁启动建设，促成延长线与平谷对接，推动区域路网互联互通。 （五）下力推进改革创新，充分释放发展活力 坚持不懈推进改革创新，不断破除制约发展的体制机制障碍，在重点领域和关键环节改革上实现新突破。 深化行政管理体制改革。把处理好政,https://www.tjjz.gov.cn/zwgk/ZFGZBG_20201207/202012/t20201227_5203044.html
2015,蓟县2015年政府工作报告_政府工作报告__天津市蓟州区人民政府,京津冀,,、绿色发展、共享发展，加快打造美丽蓟县、建设中等规模现代化旅游城市而努力奋斗！ 名 词 解 释 1 、 “ 四证一章 ” ：工商营业执照、组织机构代码证、国税部门税务登记证、地税部门税务登记证和企业公章。 2 、 “ 五大战略 ” ： “ 一带一路 ” 建设、京津冀协同发展、滨海新区开发开放、设立自贸区和创建全国自主创新示范区五大战略。 3 、 “ 三规合一 ” ：国民经济及社会发展 “ 十三五 ” 规划、城乡总体规划、土地利用总体规划。 4、“千企万人支持计划” ：我市从 2014 年开始，用 3 到 5 年时间，遴选,https://www.tjjz.gov.cn/zwgk/ZFGZBG_20201207/202012/t20201227_5203044.html
2015,蓟县2015年政府工作报告_政府工作报告__天津市蓟州区人民政府,游客,20%,旅游要素建设上档升级，大型实景演出投入运营，盘山东路开发启动实施，八仙山、梨木台综合服务区完成主体工程，核心景区品质得到优化。进一步提升乡村旅游，打造了常州、船舱峪、东山、寺沟 4 个旅游精品村，以村级自主发展为特点的小穿芳峪村乡村旅游模式成为新亮点。全年接待游客 1554 万人次，实现旅游综合收入 79 亿元。商贸流通繁荣活跃，农村消费网络建设全面铺开，传统商业街区业态持续优化，一批大型商业设施开业运营，社会消费品零售额增长 20% 。 7 个亿元楼宇聚集效应显现，百村楼建管模式在全市推广，全县楼宇企业总数达到 15,https://www.tjjz.gov.cn/zwgk/ZFGZBG_20201207/202012/t20201227_5203044.html
2015,蓟县2015年政府工作报告_政府工作报告__天津市蓟州区人民政府,游客,,”模式，突出慢调田园生活，实施乡村旅游 “123” 行动计划，打造全景乡村旅游。全年建成 2 个景区化旅游村、 10 个精品旅游村、 30 个标准化旅游村。抓好旅游整体营销和产品营销，用好网络和新媒体营销，高水平策划节庆演出活动，扩大蓟县旅游辐射半径。全年接待游客 1800 万人次，实现旅游收入 93 亿元。 纵深推进农业结构调整。全面铺开 “ 一减三增 ” 结构调整，全年调减粮田种植面积 14 万亩，高品质打造东部高效生态、南部优质蔬菜、西部苗木花卉、北部休闲农业四大板块。着力培育壮大农业龙头企业，下力完善仓储保鲜、,https://www.tjjz.gov.cn/zwgk/ZFGZBG_20201207/202012/t20201227_5203044.html
2016,天津市蓟县2016年政府工作报告_政府工作报告__天津市蓟州区人民政府,河北,, 市交通运输委 市退役军人事务局 市卫生健康委 市文化和旅游局 市市场监管委 市外办 市审计局 市应急局 市医保局 市统计局 市体育局 市国资委 市信访办 市机关事务管理局 市金融局 市政务服务办 市消防救援总队 市知识产权局 市粮食和物资储备局 区政府网站 河北区 和平区 滨海新区 红桥区 南开区 河东区 河西区 津南区 西青区 东丽区 静海区 宝坻区 武清区 北辰区 宁河区 有关单位 市高法 市政协 市人大 市残联 市妇联 市地震局 市检察院 天津日报 人民网天津频道 中国文明网 北方网 天津电视台 今晚报 网站地,https://www.tjjz.gov.cn/zwgk/ZFGZBG_20201207/202012/t20201227_5203179.html
2016,天津市蓟县2016年政府工作报告_政府工作报告__天津市蓟州区人民政府,京津,13.7%,员提出意见。 一、 “ 十二五 ” 时期发展回顾 “ 十二五 ” 时期是蓟县发展历程中很不平凡的五年。全县上下在市委、市政府和县委正确领导下，坚持稳中求进工作总基调，坚定生态立县、工业强县、旅游兴县用力方向，加快实施 “ 一四五五 ” 奋斗目标和工作思路，抢抓京津冀协同发展宝贵机遇，着力稳增长、调结构、促改革、惠民生，圆满完成 “ 十二五 ” 规划 确定的 主要目标任务，经济社会发展取得显著成就。 五年来，全县生产总值从 2 15 亿元增加到 409 亿元，年均增长 13.7% ，接近翻一番；一般公共预算收入从 10.,https://www.tjjz.gov.cn/zwgk/ZFGZBG_20201207/202012/t20201227_5203179.html
2016,天津市蓟县2016年政府工作报告_政府工作报告__天津市蓟州区人民政府,京津,,认真加以解决。 二、 “ 十三五 ” 时期目标任务 今后五年，是实现第一个百年奋斗目标、全面建成小康社会的决胜阶段，是落实中等规模现代化旅游城市目标、推动美丽蓟县建设取得决定性进展的关键时期。我们一定要主动适应速度变化、结构优化、动力转换的经济新常态， 抢抓 京津冀协同发展、国家级试点改革、自主创新示范区建设等多重机遇，实现更有质量更有效益更可持续的发展。 全县 经济社会发展的指导思想是 ：高举中国特色社会主义伟大旗帜，全面贯彻党的十八大和十八届三中、四中、五中全会精神，以马克思列宁主义、毛泽东思想、邓小平理论、 “ ,https://www.tjjz.gov.cn/zwgk/ZFGZBG_20201207/202012/t20201227_5203179.html
2016,天津市蓟县2016年政府工作报告_政府工作报告__天津市蓟州区人民政府,京津,,活力创新之城、魅力休闲之城、绿色宜居之城、平安幸福之城，全面建成高质量小康社会。 实现上述目标，必须牢固树立五大发展理念，着力做好以下方面工作： （一）坚持创新发展，着力培育经济发展动力 把创新作为加快发展的核心动力， 加快实施创新驱动， 引领产业提升 。加强京津州河科技产业园建设，实现工业发展新突破。坚持大项目好项目带动， 发 展新能源汽车、通用航空、生物医药等战略性新兴产业和创新经济 ，打造电子信息、高端装备制造、新材料新能源、绿色食品、生物医药五大主导产业集群 。 以旅游业发展为抓手， 推动现代服务业新提升 。建,https://www.tjjz.gov.cn/zwgk/ZFGZBG_20201207/202012/t20201227_5203179.html
